temperature 	 Volume_T	Volume_0	Volume_thermal_expansion	Linear_thermal_expansion	Cv_calc	Linear_expansion_factor	phi
74.0	46.12416867313459	45.64128985291565	4.4618986335002285e-08	1.4872995445000762e-08	0.09068725425733279	1.000001100601663	6.495496092308613e-10
76.0	46.12417324156113	45.64128985291565	4.9523131490449604e-08	1.6507710496816536e-08	0.0993271779487251	1.0000012545859978	7.503246176035263e-10
78.0	46.12417812313558	45.64128985291565	5.2917744695536514e-08	1.7639248231845504e-08	0.10859186270753997	1.0000013758613622	8.042434304677293e-10
80.0	46.12418349993013	45.64128985291565	5.8286074389498804e-08	1.9428691463166267e-08	0.11851136069035083	1.0000015542953171	9.169532926160544e-10
82.0	46.12418932512156	45.64128985291565	6.314682437330928e-08	2.104894145776976e-08	0.12911537649635238	1.0000017260131995	1.0125735308260285e-09
84.0	46.12419557977902	45.64128985291565	6.780235651148293e-08	2.2600785503827644e-08	0.1404332528532808	1.0000018984659824	1.0994781935376255e-09
86.0	46.12420238593835	45.64128985291565	7.378079163491886e-08	2.459359721163962e-08	0.15249380885964947	1.00000211504936	1.227497560887912e-09
88.0	46.12420972092082	45.64128985291565	7.951338007888751e-08	2.6504460026295835e-08	0.1653250337831267	1.0000023323924823	1.3455886936674743e-09
90.0	46.12421754957637	45.64128985291565	8.486492887682244e-08	2.8288309625607478e-08	0.17895409605576473	1.0000025459478663	1.4482558425865582e-09
92.0	46.12422612074682	45.64128985291565	9.29139929361021e-08	3.0971330978700704e-08	0.193407311003142	1.00000284936245	1.641969891630588e-09
94.0	46.12423521355551	45.64128985291565	9.85686856327984e-08	3.2856228544266135e-08	0.20870956350835876	1.0000030884854831	1.7496513694594281e-09
96.0	46.12424504953103	45.64128985291565	1.0662480876888544e-07	3.5541602922961815e-08	0.22488498261183443	1.0000034119938805	1.940508222954003e-09
98.0	46.124255622395225	45.64128985291565	1.1461286994521232e-07	3.820428998173744e-08	0.24195612016610551	1.0000037440204181	2.1273772830330563e-09
100.0	46.124266877458034	45.64128985291565	1.2200806990793173e-07	4.0669356635977244e-08	0.2599442960001897	1.0000040669356636	2.289734913010073e-09
102.0	46.124278902923606	45.64128985291565	1.3035942234715185e-07	4.345314078238395e-08	0.2788695865038067	1.0000044322203598	2.4852630981552763e-09
104.0	46.12429182592563	45.64128985291565	1.4008893290377992e-07	4.669631096792664e-08	0.29875065962694214	1.0000048564163406	2.7316228697737623e-09
106.0	46.12430559611538	45.64128985291565	1.4927264138566907e-07	4.9757547128556353e-08	0.31960460130563695	1.0000052742999956	2.954894819029912e-09
108.0	46.12432021354258	45.64128985291565	1.584568809843088e-07	5.2818960328102935e-08	0.3414472720952543	1.0000057044477155	3.175493301987424e-09
110.0	46.12433581037537	45.64128985291565	1.6907384994115427e-07	5.635794998038476e-08	0.3642932293618441	1.0000061993744978	3.451306289962147e-09
112.0	46.12435233092869	45.64128985291565	1.790871676113315e-07	5.969572253711049e-08	0.3881553456959181	1.0000066859209242	3.7002458115391987e-09
114.0	46.124369955157846	45.64128985291565	1.9105123723247896e-07	6.368374574415965e-08	0.4130455865637546	1.000007259947015	4.028059983963373e-09
116.0	46.12438867924414	45.64128985291565	2.0297389767997237e-07	6.765796589332412e-08	0.4389741442333779	1.0000078483240435	4.353002961481793e-09
118.0	46.12440838620546	45.64128985291565	2.1362842828083335e-07	7.120947609361112e-08	0.46594993600201745	1.000008402718179	4.621155241202543e-09
120.0	46.12442924375278	45.64128985291565	2.261009739665973e-07	7.53669913221991e-08	0.49398119984073136	1.0000090440389586	4.965529940404458e-09
122.0	46.12445147365343	45.64128985291565	2.409775146858682e-07	8.032583822862274e-08	0.5230747059398031	1.000009799752264	5.415508920967279e-09
124.0	46.124474854483054	45.64128985291565	2.5345374175063906e-07	8.448458058354636e-08	0.5532352365361985	1.0000104760879924	5.757044796145415e-09
126.0	46.12449955273328	45.64128985291565	2.677347580315412e-07	8.924491934384707e-08	0.5844677841751774	1.0000112448598373	6.178884179927529e-09
128.0	46.124525606527904	45.64128985291565	2.824290222445508e-07	9.414300741485028e-08	0.6167754463340602	1.000012050304949	6.618999663186525e-09
130.0	46.12455305228506	45.64128985291565	2.9751804266882613e-07	9.917268088960872e-08	0.650160487506492	1.0000128924485157	7.0768578999417885e-09
132.0	46.124581953221856	45.64128985291565	3.132923235566727e-07	1.0443077451889089e-07	0.6846242768303303	1.0000137848622366	7.566804170137574e-09
134.0	46.12461235013834	45.64128985291565	3.2950885622036586e-07	1.0983628540678862e-07	0.7201671347502487	1.0000147180622445	8.077878575957932e-09
136.0	46.124644239312026	45.64128985291565	3.4568500480646436e-07	1.1522833493548812e-07	0.7567884248671843	1.0000156710535513	8.586525165699249e-09
138.0	46.12467784238645	45.64128985291565	3.6426377888630007e-07	1.214212596287667e-07	0.7944873778799776	1.0000167561338287	9.21544509067255e-09
140.0	46.124712983594016	45.64128985291565	3.809371600256807e-07	1.2697905334189357e-07	0.8332607496690316	1.0000177770674679	9.748692567947716e-09
142.0	46.12474985440335	45.64128985291565	3.996860570711404e-07	1.3322868569038014e-07	0.8731066259008502	1.000018918473368	1.0388479542875662e-08
144.0	46.12478862781741	45.64128985291565	4.203102909398678e-07	1.4010343031328926e-07	0.9140213474738033	1.0000201748939652	1.1128573462682853e-08
146.0	46.12482908217254	45.64128985291565	4.3853160451541223e-07	1.461772015051374e-07	0.9559992458264602	1.0000213418714197	1.17433168814077e-08
148.0	46.12487144736429	45.64128985291565	4.592449727831063e-07	1.5308165759436878e-07	0.9990367799213775	1.000022656085324	1.2492896351707828e-08
150.0	46.124915660976114	45.64128985291565	4.792816807396456e-07	1.5976056024654854e-07	1.0431272591654852	1.000023964084037	1.3207788831421468e-08
152.0	46.12496204671942	45.64128985291565	5.02827405086558e-07	1.6760913502885268e-07	1.0882659113865183	1.0000254765885244	1.4120217010378484e-08
154.0	46.12501034210609	45.64128985291565	5.235276575455703e-07	1.7450921918185677e-07	1.134443529477457	1.000026874419754	1.4876901350450563e-08
156.0	46.12506071337771	45.64128985291565	5.460299222260696e-07	1.820099740753565e-07	1.1816544388607002	1.0000283935559557	1.5738482358293745e-08
158.0	46.125113294159696	45.64128985291565	5.699806263292889e-07	1.8999354210976296e-07	1.2298906061464887	1.0000300189796534	1.6688109663742507e-08
160.0	46.12516793565707	45.64128985291565	5.923182998245377e-07	1.974394332748459e-07	1.2791422231746246	1.000031590309324	1.7547219845563052e-08
162.0	46.12522496064524	45.64128985291565	6.181548027405541e-07	2.0605160091351805e-07	1.3294026765996843	1.000033380359348	1.8618743406329606e-08
164.0	46.125284236704346	45.64128985291565	6.425557724140464e-07	2.141852574713488e-07	1.380660232900561	1.0000351263822254	1.9609957586683598e-08
166.0	46.12534597278598	45.64128985291565	6.69221693211654e-07	2.2307389773721798e-07	1.4329068679462815	1.0000370302670243	2.074572847334407e-08
168.0	46.12541010637719	45.64128985291565	6.952098662534574e-07	2.317366220844858e-07	1.4861307489272249	1.0000389317525102	2.1846570170295728e-08
170.0	46.12547669067418	45.64128985291565	7.21774579798539e-07	2.4059152659951297e-07	1.5403218056578167	1.0000409005595219	2.2990075551628434e-08
172.0	46.125545868138815	45.64128985291565	7.498834656520287e-07	2.499611552173429e-07	1.5954695011943065	1.0000429933186974	2.423973808117601e-08
174.0	46.12561762113673	45.64128985291565	7.778010706205907e-07	2.592670235401969e-07	1.6515612978638747	1.000045112462096	2.548547466899034e-08
176.0	46.12569200649051	45.64128985291565	8.063345014477516e-07	2.687781671492505e-07	1.7085857993422355	1.0000473049574183	2.6779851460767174e-08
178.0	46.12576916886093	45.64128985291565	8.364359108792832e-07	2.788119702930944e-07	1.7665314258700642	1.000049628530712	2.8188145485839372e-08
180.0	46.12584910647035	45.64128985291565	8.665179016101439e-07	2.8883930053671463e-07	1.82538454800591	1.0000519910740966	2.960577920570731e-08
182.0	46.12593179089568	45.64128985291565	8.962916339903354e-07	2.9876387799677846e-07	1.8851319849172392	1.0000543750257953	3.101218541337177e-08
184.0	46.12601740871776	45.64128985291565	9.280877237145829e-07	3.093625745715276e-07	1.9457622776510042	1.0000569227137213	3.256949061815948e-08
186.0	46.12610598333104	45.64128985291565	9.601372311708639e-07	3.200457437236213e-07	2.007260591312151	1.0000595285083327	3.415714064214079e-08
188.0	46.12619743760422	45.64128985291565	9.913504644752901e-07	3.3045015482509673e-07	2.069612159413299	1.000062124629107	3.5696848205050374e-08
190.0	46.12629205843771	45.64128985291565	1.0256734648651572e-06	3.418911549550524e-07	2.13280626812151	1.0000649593194415	3.747381299676478e-08
192.0	46.126389752756964	45.64128985291565	1.0589873463864001e-06	3.5299578212880004e-07	2.196825038476981	1.0000677751901688	3.919184176228257e-08
194.0	46.12649068725911	45.64128985291565	1.094107979011711e-06	3.647026596705703e-07	2.261656426543233	1.0000707523159762	4.105866195452214e-08
196.0	46.12659470078605	45.64128985291565	1.1274814688230495e-06	3.7582715627434985e-07	2.327282208166899	1.0000736621226298	4.280910509461731e-08
198.0	46.12670210422867	45.64128985291565	1.1642247093712217e-06	3.8807490312374056e-07	2.3936923733743964	1.0000768388308185	4.483134746975862e-08
200.0	46.126812724056315	45.64128985291565	1.19908667429377e-06	3.996955580979233e-07	2.4608663826067056	1.0000799391116195	4.672566276008024e-08
202.0	46.12692678326952	45.64128985291565	1.236365645785149e-06	4.12121881928383e-07	2.528793283372631	1.0000832486201496	4.882534570063646e-08
204.0	46.127044262713554	45.64128985291565	1.2734367128763603e-06	4.244789042921201e-07	2.5974546731115224	1.0000865936964756	5.092739443251774e-08
206.0	46.12716520846786	45.64128985291565	1.3110069834007138e-06	4.370023278002379e-07	2.6668355203345855	1.0000900224795268	5.308803773465588e-08
208.0	46.127289687584025	45.64128985291565	1.34930377364597e-06	4.4976792454865667e-07	2.7369201669260224	1.000093551728306	5.5327050785275423e-08
210.0	46.12741767528639	45.64128985291565	1.3873316991990038e-06	4.6244389973300126e-07	2.8076913135460018	1.000097113218944	5.756368739963178e-08
212.0	46.12754930770053	45.64128985291565	1.4268348497754558e-06	4.7561161659181863e-07	2.8791349428256177	1.0001008296627174	5.994328603020663e-08
214.0	46.12768463782743	45.64128985291565	1.4669121699842994e-06	4.889707233280998e-07	2.951233647754503	1.0001046397347921	6.239344519870156e-08
216.0	46.127823757054394	45.64128985291565	1.5079797312327349e-06	5.026599104109116e-07	3.0239716164464356	1.0001085745406488	6.495146077396297e-08
218.0	46.12796653965142	45.64128985291565	1.5476840808266214e-06	5.158946936088738e-07	3.0973290533815234	1.0001124650432067	6.741507104097242e-08
220.0	46.12811312435424	45.64128985291565	1.5888918786360122e-06	5.296306262120041e-07	3.171293376923527	1.0001165187377667	7.003248693208104e-08
222.0	46.12826365856436	45.64128985291565	1.6316970272358674e-06	5.438990090786224e-07	3.2458482357436194	1.0001207455800154	7.281650407758307e-08
224.0	46.12841810671175	45.64128985291565	1.674116204921694e-06	5.580387349738979e-07	3.3209740214611165	1.0001250006766342	7.559293541049772e-08
226.0	46.12857634834323	45.64128985291565	1.715229331252423e-06	5.717431104174743e-07	3.3966524427290308	1.0001292139429543	7.827636999242386e-08
228.0	46.12873863790388	45.64128985291565	1.7591000362036552e-06	5.863666787345518e-07	3.4728732258531334	1.0001336916027515	8.123767384792729e-08
230.0	46.1289050160163	45.64128985291565	1.8034105996691871e-06	6.011368665563957e-07	3.549616030281408	1.000138261479308	8.426898221918263e-08
232.0	46.12907536478822	45.64128985291565	1.84644283085481e-06	6.1548094361827e-07	3.6268611357673706	1.0001427915789194	8.720922880599206e-08
234.0	46.12924985492694	45.64128985291565	1.8913249110081998e-06	6.304416370027333e-07	3.704597172688079	1.0001475233430586	9.035297405442698e-08
236.0	46.12942850752942	45.64128985291565	1.936435158176039e-06	6.454783860586796e-07	3.7828046695656656	1.0001523328991098	9.35493958430169e-08
238.0	46.12961134104619	45.64128985291565	1.9817448718723193e-06	6.605816239574398e-07	3.8614668992337955	1.000157218426502	9.679631638073616e-08
240.0	46.12979848122346	45.64128985291565	2.0284170170429223e-06	6.76139005680974e-07	3.9405694570030945	1.0001622733613635	1.002091113857672e-07
242.0	46.129989715861335	45.64128985291565	2.0727885680267513e-06	6.909295226755838e-07	4.020088720733779	1.0001672049444874	1.0342654175455599e-07
244.0	46.13018541921922	45.64128985291565	2.1212161447175837e-06	7.070720482391946e-07	4.100020646996816	1.0001725255797704	1.0708231183000037e-07
246.0	46.130385331851194	45.64128985291565	2.166831004044632e-06	7.222770013482106e-07	4.180335178792181	1.0001776801423317	1.1048926250921413e-07
248.0	46.13058964549617	45.64128985291565	2.214523502337364e-06	7.381745007791214e-07	4.261025882758157	1.0001830672761933	1.1414213981295668e-07
250.0	46.130798309228545	45.64128985291565	2.2616633992364236e-06	7.538877997454745e-07	4.342071099074347	1.0001884719499363	1.1777385649693305e-07
252.0	46.13101138672635	45.64128985291565	2.30949285091351e-06	7.698309503045033e-07	4.423457343381293	1.0001939973994767	1.215133029627232e-07
254.0	46.131229021011414	45.64128985291565	2.3588718144517727e-06	7.862906048172575e-07	4.505170616401318	1.0001997178136235	1.2545416646426524e-07
256.0	46.13145097479237	45.64128985291565	2.405678167136237e-06	8.018927223787457e-07	4.587185702662377	1.000205284536929	1.2915901360057536e-07
258.0	46.13167758383033	45.64128985291565	2.456123026382388e-06	8.18707675460796e-07	4.669501116298767	1.000211226580269	1.3329308264006927e-07
260.0	46.13190858279851	45.64128985291565	2.503691392513489e-06	8.345637975044964e-07	4.752086028067049	1.0002169865873511	1.3715478925196582e-07
262.0	46.13214425817701	45.64128985291565	2.5543640588271606e-06	8.514546862757202e-07	4.8349392423549835	1.0002230811278043	1.4139641863416294e-07
264.0	46.13238448581127	45.64128985291565	2.6036903132074808e-06	8.678967710691603e-07	4.918034703261113	1.0002291247475623	1.455310972069064e-07
266.0	46.132629311677746	45.64128985291565	2.653514111648941e-06	8.845047038829803e-07	5.001361767057098	1.000235278251233	1.4976257057959046e-07
268.0	46.132878801990906	45.64128985291565	2.7040547751304312e-06	9.013515917101437e-07	5.084906060714927	1.0002415622265783	1.5411762007416396e-07
270.0	46.13313286110603	45.64128985291565	2.7535580015732615e-06	9.178526671910872e-07	5.168648179697327	1.0002478202201417	1.5839705651165693e-07
272.0	46.13339171414802	45.64128985291565	2.8055003631629825e-06	9.351667877209942e-07	5.252582761437428	1.0002543653662601	1.6300125628117615e-07
274.0	46.13365512367102	45.64128985291565	2.8548683850613633e-06	9.516227950204544e-07	5.336681815157633	1.0002607446458356	1.6735096002945262e-07
276.0	46.133923378686575	45.64128985291565	2.907367894830597e-06	9.69122631610199e-07	5.420946761874101	1.0002674778463243	1.7211281931082317e-07
278.0	46.13419632083443	45.64128985291565	2.9581501838851115e-06	9.860500612950372e-07	5.505350061961151	1.0002741219170401	1.7671855941014214e-07
280.0	46.13447401532893	45.64128985291565	3.0096383663928844e-06	1.003212788797628e-06	5.589884639960403	1.0002808995808634	1.81454731366731e-07
282.0	46.1347564753184	45.64128985291565	3.0612681243206475e-06	1.0204227081068824e-06	5.674535246618782	1.000287759203686	1.8625532148039666e-07
284.0	46.13504366649275	45.64128985291565	3.1125250927119213e-06	1.0375083642373072e-06	5.759286847858065	1.0002946523754435	1.9105798679200468e-07
286.0	46.13533575898814	45.64128985291565	3.1656250019416387e-06	1.0552083339805462e-06	5.844132924928566	1.0003017895835185	1.9613607315803488e-07
288.0	46.13563252930948	45.64128985291565	3.2163017398614906e-06	1.0721005799538302e-06	5.929047353054657	1.0003087649670268	2.0096319537533313e-07
290.0	46.13593426614804	45.64128985291565	3.2701062282695165e-06	1.0900354094231721e-06	6.0140345450517225	1.0003161102687328	2.0623103854244312e-07
292.0	46.136240737126684	45.64128985291565	3.3213912703591144e-06	1.1071304234530382e-06	6.0990641176055735	1.0003232820836483	2.1123255143669219e-07
294.0	46.13655210775257	45.64128985291565	3.374468973982727e-06	1.1248229913275757e-06	6.184137398404827	1.0003306979594504	2.1651257384311284e-07
296.0	46.13686823235853	45.64128985291565	3.4259669558832216e-06	1.1419889852944073e-06	6.269231230711468	1.000338028739647	2.2164134739043243e-07
298.0	46.13718929318341	45.64128985291565	3.4794388650715175e-06	1.159812955023839e-06	6.3543454090300395	1.000345624260597	2.2707739717098546e-07
300.0	46.137515349582905	45.64128985291565	3.5335529156563513e-06	1.1778509718854504e-06	6.439463910433328	1.0003533552915655	2.3265256800889483e-07
302.0	46.13784615098347	45.64128985291565	3.5849503171002075e-06	1.1949834390334025e-06	6.524563590508042	1.000360884998588	2.37923851651821e-07
304.0	46.13818191105962	45.64128985291565	3.638662228063218e-06	1.212887409354406e-06	6.609650514576912	1.0003687177724438	2.4355550877814535e-07
306.0	46.13852252534689	45.64128985291565	3.6912408895026754e-06	1.230413629834225e-06	6.694701585723055	1.0003765065707293	2.4909073300753973e-07
308.0	46.138867917946705	45.64128985291565	3.7429958839908947e-06	1.2476652946636315e-06	6.779706899414386	1.0003842809107564	2.5456830982124073e-07
310.0	46.13921842651511	45.64128985291565	3.7984088494099844e-06	1.2661362831366614e-06	6.864672213764053	1.0003925022477724	2.6060002256980903e-07
312.0	46.139573701774104	45.64128985291565	3.8500355133090425e-06	1.2833451711030142e-06	6.9495598521995845	1.0004004036933842	2.661700898423951e-07
314.0	46.13993399862151	45.64128985291565	3.904423236904282e-06	1.3014744123014271e-06	7.034383860689231	1.0004086629654627	2.721781381512065e-07
316.0	46.1402991558307	45.64128985291565	3.957062543687126e-06	1.3190208478957087e-06	7.1191173795850755	1.000416810587935	2.7800081702028006e-07
318.0	46.14066924118384	45.64128985291565	4.010435128487988e-06	1.3368117094959959e-06	7.203760061199307	1.0004251061236198	2.8398386771744043e-07
320.0	46.14104429376285	45.64128985291565	4.064229942668925e-06	1.354743314222975e-06	7.288301269561439	1.0004335178605515	2.900858411969343e-07
322.0	46.141424183121025	45.64128985291565	4.116609885908379e-06	1.372203295302793e-06	7.372724454650454	1.0004418494610876	2.9604463643562706e-07
324.0	46.14180900460123	45.64128985291565	4.170021699765047e-06	1.3900072332550157e-06	7.457030198011384	1.0004503623435745	3.022103010825353e-07
326.0	46.14219875234377	45.64128985291565	4.223368686157759e-06	1.4077895620525865e-06	7.541205325400599	1.0004589393972292	3.08426736983187e-07
328.0	46.14259341828327	45.64128985291565	4.27662692900505e-06	1.4255423096683499e-06	7.625241088715887	1.0004675778775711	3.1469069756107373e-07
330.0	46.14299300887583	45.64128985291565	4.3299537689125036e-06	1.4433179229708345e-06	7.709129709638532	1.0004762949145805	3.2102568024388414e-07
332.0	46.143397593175536	45.64128985291565	4.3840274907055135e-06	1.4613424969018378e-06	7.792865857309069	1.0004851657089715	3.2753362950766597e-07
334.0	46.1438069473648	45.64128985291565	4.435674556031612e-06	1.4785581853438708e-06	7.8764280864740845	1.0004938384339048	3.3374043962437824e-07
336.0	46.1442212615507	45.64128985291565	4.489380193193659e-06	1.4964600643978863e-06	7.959827641863771	1.0005028105816376	3.403177608554035e-07
338.0	46.14464042284777	45.64128985291565	4.541861208345644e-06	1.5139537361152146e-06	8.043042900064076	1.000511716362807	3.4677214664821296e-07
340.0	46.14506457362225	45.64128985291565	4.5958834069490586e-06	1.5319611356496862e-06	8.126078536031445	1.000520866786121	3.535249527648493e-07
342.0	46.145493694932576	45.64128985291565	4.649698882110727e-06	1.5498996273702423e-06	8.208919791939715	1.0005300656725606	3.6031136069758773e-07
344.0	46.14592755945734	45.64128985291565	4.701049767003856e-06	1.5670165890012853e-06	8.2915495139922	1.0005390537066163	3.667792260266201e-07
346.0	46.146366218564616	45.64128985291565	4.752955791269758e-06	1.5843185970899194e-06	8.373974340862246	1.0005481742345932	3.7339494912554626e-07
348.0	46.146809853814354	45.64128985291565	4.806827558606565e-06	1.602275852868855e-06	8.456194268613046	1.0005575919967984	3.803837614163908e-07
350.0	46.147258430118804	45.64128985291565	4.860317602353889e-06	1.6201058674512961e-06	8.53819229812101	1.000567037053608	3.873791348447897e-07
